songId,time,midi,name,duration,velocity
let-it-be,3.429,72,C5,0.857,0.717
let-it-be,3.429,64,E4,0.857,0.795
let-it-be,3.429,67,G4,0.857,0.740
let-it-be,4.286,64,E4,0.857,0.732
let-it-be,4.286,67,G4,0.857,0.717
let-it-be,4.286,72,C5,0.857,0.850
let-it-be,5.143,62,D4,0.857,0.827
let-it-be,5.143,67,G4,0.857,0.740
let-it-be,5.143,59,B3,0.857,0.717
let-it-be,6.000,59,B3,0.857,0.740
let-it-be,6.000,67,G4,0.857,0.780
let-it-be,6.000,62,D4,0.857,0.827
let-it-be,6.857,57,A3,0.857,0.748
let-it-be,6.857,60,C4,0.857,0.748
let-it-be,6.857,64,E4,0.857,0.764
let-it-be,7.714,60,C4,0.429,0.709
let-it-be,7.714,57,A3,0.429,0.724
let-it-be,7.714,64,E4,0.429,0.756
let-it-be,8.143,64,E4,0.429,0.740
let-it-be,8.143,60,C4,0.429,0.709
let-it-be,8.143,57,A3,0.429,0.787
let-it-be,8.571,64,E4,0.857,0.764
let-it-be,8.571,60,C4,0.857,0.843
let-it-be,8.571,57,A3,0.857,0.866
let-it-be,9.429,57,A3,0.857,0.787
let-it-be,9.429,60,C4,0.857,0.780
let-it-be,9.429,62,D4,0.857,0.764
let-it-be,10.286,64,E4,0.857,0.787
let-it-be,10.286,67,G4,0.857,0.843
let-it-be,10.286,60,C4,0.857,0.866
let-it-be,11.143,60,C4,0.857,0.764
let-it-be,11.143,67,G4,0.857,0.811
let-it-be,11.143,64,E4,0.857,0.811
let-it-be,12.000,62,D4,0.857,0.811
let-it-be,12.000,67,G4,0.857,0.835
let-it-be,12.000,59,B3,0.857,0.772
let-it-be,12.857,62,D4,0.857,0.787
let-it-be,12.857,67,G4,0.857,0.756
let-it-be,12.857,59,B3,0.857,0.819
let-it-be,13.714,69,A4,0.857,0.732
let-it-be,13.714,65,F4,0.857,0.803
let-it-be,14.571,67,G4,0.429,0.827
let-it-be,14.571,64,E4,0.429,0.787
let-it-be,15.000,62,D4,0.429,0.835
let-it-be,15.000,65,F4,0.429,0.764
let-it-be,15.429,67,G4,1.714,0.795
let-it-be,15.429,64,E4,1.714,0.850
let-it-be,15.429,60,C4,1.714,0.732
let-it-be,17.143,67,G4,0.857,0.732
let-it-be,17.143,72,C5,0.857,0.717
let-it-be,17.143,64,E4,0.857,0.811
let-it-be,18.000,67,G4,0.857,0.866
let-it-be,18.000,72,C5,0.857,0.756
let-it-be,18.000,64,E4,0.857,0.858
let-it-be,18.857,62,D4,0.857,0.819
let-it-be,18.857,67,G4,0.857,0.866
let-it-be,18.857,59,B3,0.857,0.748
let-it-be,19.714,67,G4,0.857,0.787
let-it-be,19.714,59,B3,0.857,0.724
let-it-be,19.714,62,D4,0.857,0.858
let-it-be,20.571,57,A3,0.857,0.717
let-it-be,20.571,60,C4,0.857,0.819
let-it-be,20.571,64,E4,0.857,0.811
let-it-be,21.429,57,A3,0.429,0.803
let-it-be,21.429,60,C4,0.429,0.843
let-it-be,21.429,64,E4,0.429,0.709
let-it-be,21.857,64,E4,0.429,0.858
let-it-be,21.857,57,A3,0.429,0.803
let-it-be,21.857,60,C4,0.429,0.764
let-it-be,22.286,57,A3,0.857,0.795
let-it-be,22.286,60,C4,0.857,0.866
let-it-be,22.286,64,E4,0.857,0.724
let-it-be,23.143,60,C4,0.857,0.835
let-it-be,23.143,57,A3,0.857,0.772
let-it-be,23.143,62,D4,0.857,0.732
let-it-be,24.000,64,E4,0.857,0.732
let-it-be,24.000,60,C4,0.857,0.787
let-it-be,24.000,67,G4,0.857,0.850
let-it-be,24.857,64,E4,0.857,0.724
let-it-be,24.857,60,C4,0.857,0.724
let-it-be,24.857,67,G4,0.857,0.803
let-it-be,25.714,62,D4,0.857,0.748
let-it-be,25.714,59,B3,0.857,0.843
let-it-be,25.714,67,G4,0.857,0.732
let-it-be,26.571,59,B3,0.857,0.772
let-it-be,26.571,67,G4,0.857,0.866
let-it-be,26.571,62,D4,0.857,0.866
let-it-be,27.429,60,C4,0.857,0.748
let-it-be,27.429,65,F4,0.857,0.717
let-it-be,27.429,57,A3,0.857,0.787
let-it-be,28.286,64,E4,0.429,0.780
let-it-be,28.286,67,G4,0.429,0.835
let-it-be,28.286,60,C4,0.429,0.811
let-it-be,28.714,60,C4,0.429,0.724
let-it-be,28.714,62,D4,0.429,0.772
let-it-be,28.714,65,F4,0.429,0.709
let-it-be,29.143,60,C4,0.857,0.748
let-it-be,29.143,64,E4,0.857,0.787
let-it-be,29.143,67,G4,0.857,0.709
let-it-be,30.000,64,E4,0.857,0.732
let-it-be,30.000,67,G4,0.857,0.835
let-it-be,30.000,60,C4,0.857,0.803
let-it-be,30.857,67,G4,0.857,0.732
let-it-be,30.857,72,C5,0.857,0.866
let-it-be,30.857,64,E4,0.857,0.843
let-it-be,31.714,67,G4,0.857,0.819
let-it-be,31.714,64,E4,0.857,0.748
let-it-be,31.714,72,C5,0.857,0.866
let-it-be,32.571,62,D4,0.857,0.843
let-it-be,32.571,59,B3,0.857,0.724
let-it-be,32.571,67,G4,0.857,0.756
let-it-be,33.429,67,G4,0.857,0.772
let-it-be,33.429,62,D4,0.857,0.858
let-it-be,33.429,59,B3,0.857,0.724
let-it-be,34.286,64,E4,0.857,0.748
let-it-be,34.286,60,C4,0.857,0.803
let-it-be,34.286,57,A3,0.857,0.764
let-it-be,35.143,64,E4,0.429,0.858
let-it-be,35.143,60,C4,0.429,0.858
let-it-be,35.143,57,A3,0.429,0.835
let-it-be,35.571,60,C4,0.429,0.780
let-it-be,35.571,64,E4,0.429,0.819
let-it-be,35.571,57,A3,0.429,0.850
let-it-be,36.000,64,E4,0.857,0.772
let-it-be,36.000,57,A3,0.857,0.756
let-it-be,36.000,60,C4,0.857,0.764
let-it-be,36.857,62,D4,0.857,0.709
let-it-be,36.857,60,C4,0.857,0.780
let-it-be,36.857,57,A3,0.857,0.827
let-it-be,37.714,67,G4,0.857,0.795
let-it-be,37.714,64,E4,0.857,0.835
let-it-be,37.714,60,C4,0.857,0.772
let-it-be,38.571,67,G4,0.857,0.803
let-it-be,38.571,60,C4,0.857,0.803
let-it-be,38.571,64,E4,0.857,0.866
let-it-be,39.429,59,B3,0.857,0.803
let-it-be,39.429,62,D4,0.857,0.787
let-it-be,39.429,67,G4,0.857,0.819
let-it-be,40.286,67,G4,0.857,0.764
let-it-be,40.286,62,D4,0.857,0.787
let-it-be,40.286,59,B3,0.857,0.827
let-it-be,41.143,60,C4,0.857,0.780
let-it-be,41.143,65,F4,0.857,0.756
let-it-be,41.143,57,A3,0.857,0.748
let-it-be,42.000,64,E4,0.429,0.717
let-it-be,42.000,67,G4,0.429,0.835
let-it-be,42.000,60,C4,0.429,0.843
let-it-be,42.429,65,F4,0.429,0.772
let-it-be,42.429,62,D4,0.429,0.811
let-it-be,42.429,60,C4,0.429,0.843
let-it-be,42.857,60,C4,0.857,0.850
let-it-be,42.857,64,E4,0.857,0.740
let-it-be,42.857,67,G4,0.857,0.827
let-it-be,43.714,64,E4,0.857,0.819
let-it-be,43.714,67,G4,0.857,0.827
let-it-be,43.714,60,C4,0.857,0.787
let-it-be,44.571,64,E4,0.857,0.866
let-it-be,44.571,69,A4,0.857,0.811
let-it-be,44.571,60,C4,0.857,0.850
let-it-be,45.429,69,A4,0.857,0.780
let-it-be,45.429,60,C4,0.857,0.740
let-it-be,45.429,64,E4,0.857,0.803
let-it-be,46.286,60,C4,0.857,0.772
let-it-be,46.286,64,E4,0.857,0.819
let-it-be,46.286,67,G4,0.857,0.787
let-it-be,47.143,64,E4,0.857,0.811
let-it-be,47.143,67,G4,0.857,0.803
let-it-be,47.143,60,C4,0.857,0.827
let-it-be,48.000,60,C4,0.857,0.724
let-it-be,48.000,65,F4,0.857,0.717
let-it-be,48.000,57,A3,0.857,0.717
let-it-be,48.857,60,C4,0.857,0.819
let-it-be,48.857,57,A3,0.857,0.795
let-it-be,48.857,65,F4,0.857,0.835
let-it-be,49.714,64,E4,0.857,0.866
let-it-be,49.714,60,C4,0.857,0.858
let-it-be,49.714,67,G4,0.857,0.717
let-it-be,50.571,67,G4,0.857,0.850
let-it-be,50.571,60,C4,0.857,0.866
let-it-be,50.571,64,E4,0.857,0.764
let-it-be,51.429,64,E4,0.857,0.866
let-it-be,51.429,60,C4,0.857,0.787
let-it-be,51.429,67,G4,0.857,0.843
let-it-be,52.286,67,G4,0.857,0.780
let-it-be,52.286,64,E4,0.857,0.850
let-it-be,52.286,60,C4,0.857,0.756
let-it-be,53.143,67,G4,0.857,0.843
let-it-be,53.143,62,D4,0.857,0.858
let-it-be,53.143,59,B3,0.857,0.819
let-it-be,54.000,67,G4,0.857,0.827
let-it-be,54.000,59,B3,0.857,0.764
let-it-be,54.000,62,D4,0.857,0.835
let-it-be,54.857,69,A4,0.857,0.780
let-it-be,54.857,65,F4,0.857,0.740
let-it-be,54.857,60,C4,0.857,0.803
let-it-be,55.714,64,E4,0.429,0.732
let-it-be,55.714,67,G4,0.429,0.795
let-it-be,55.714,60,C4,0.429,0.811
let-it-be,56.143,64,E4,0.429,0.709
let-it-be,56.143,62,D4,0.429,0.787
let-it-be,56.143,60,C4,0.429,0.819
let-it-be,56.571,60,C4,1.714,0.835
let-it-be,56.571,64,E4,1.714,0.717
let-it-be,56.571,67,G4,1.714,0.764
let-it-be,58.286,64,E4,0.857,0.866
let-it-be,58.286,67,G4,0.857,0.724
let-it-be,58.286,72,C5,0.857,0.843
let-it-be,59.143,72,C5,0.857,0.811
let-it-be,59.143,67,G4,0.857,0.724
let-it-be,59.143,64,E4,0.857,0.740
let-it-be,60.000,67,G4,0.857,0.787
let-it-be,60.000,62,D4,0.857,0.748
let-it-be,60.000,59,B3,0.857,0.835
let-it-be,60.857,59,B3,0.857,0.843
let-it-be,60.857,67,G4,0.857,0.756
let-it-be,60.857,62,D4,0.857,0.819
let-it-be,61.714,64,E4,0.857,0.717
let-it-be,61.714,60,C4,0.857,0.717
let-it-be,61.714,57,A3,0.857,0.858
let-it-be,62.571,57,A3,0.429,0.740
let-it-be,62.571,64,E4,0.429,0.717
let-it-be,62.571,60,C4,0.429,0.764
let-it-be,63.000,57,A3,0.429,0.772
let-it-be,63.000,64,E4,0.429,0.850
let-it-be,63.000,60,C4,0.429,0.850
let-it-be,63.429,60,C4,0.857,0.740
let-it-be,63.429,57,A3,0.857,0.835
let-it-be,63.429,64,E4,0.857,0.858
let-it-be,64.286,57,A3,0.857,0.724
let-it-be,64.286,60,C4,0.857,0.724
let-it-be,64.286,62,D4,0.857,0.787
let-it-be,65.143,60,C4,0.857,0.827
let-it-be,65.143,64,E4,0.857,0.732
let-it-be,65.143,67,G4,0.857,0.709
let-it-be,66.000,64,E4,0.857,0.756
let-it-be,66.000,67,G4,0.857,0.866
let-it-be,66.000,60,C4,0.857,0.780
let-it-be,66.857,62,D4,0.857,0.748
let-it-be,66.857,59,B3,0.857,0.835
let-it-be,66.857,67,G4,0.857,0.866
let-it-be,67.714,62,D4,0.857,0.795
let-it-be,67.714,67,G4,0.857,0.748
let-it-be,67.714,59,B3,0.857,0.787
let-it-be,68.571,60,C4,0.857,0.811
let-it-be,68.571,65,F4,0.857,0.803
let-it-be,68.571,57,A3,0.857,0.756
let-it-be,69.429,64,E4,0.429,0.827
let-it-be,69.429,60,C4,0.429,0.787
let-it-be,69.429,67,G4,0.429,0.787
