songId,bar,beat,time
let-it-be,1,1,0
let-it-be,1,2,0.857
let-it-be,1,3,1.714
let-it-be,1,4,2.571
let-it-be,2,1,3.429
let-it-be,2,2,4.286
let-it-be,2,3,5.143
let-it-be,2,4,6
let-it-be,3,1,6.857
let-it-be,3,2,7.714
let-it-be,3,3,8.571
let-it-be,3,4,9.429
let-it-be,4,1,10.286
let-it-be,4,2,11.143
let-it-be,4,3,12
let-it-be,4,4,12.857
let-it-be,5,1,13.714
let-it-be,5,2,14.571
let-it-be,5,3,15.429
let-it-be,5,4,16.286
let-it-be,6,1,17.143
let-it-be,6,2,18
let-it-be,6,3,18.857
let-it-be,6,4,19.714
let-it-be,7,1,20.571
let-it-be,7,2,21.429
let-it-be,7,3,22.286
let-it-be,7,4,23.143
let-it-be,8,1,24
let-it-be,8,2,24.857
let-it-be,8,3,25.714
let-it-be,8,4,26.571
let-it-be,9,1,27.429
let-it-be,9,2,28.286
let-it-be,9,3,29.143
let-it-be,9,4,30
let-it-be,10,1,30.857
let-it-be,10,2,31.714
let-it-be,10,3,32.571
let-it-be,10,4,33.429
let-it-be,11,1,34.286
let-it-be,11,2,35.143
let-it-be,11,3,36
let-it-be,11,4,36.857
let-it-be,12,1,37.714
let-it-be,12,2,38.571
let-it-be,12,3,39.429
let-it-be,12,4,40.286
let-it-be,13,1,41.143
let-it-be,13,2,42
let-it-be,13,3,42.857
let-it-be,13,4,43.714
let-it-be,14,1,44.571
let-it-be,14,2,45.429
let-it-be,14,3,46.286
let-it-be,14,4,47.143
let-it-be,15,1,48
let-it-be,15,2,48.857
let-it-be,15,3,49.714
let-it-be,15,4,50.571
let-it-be,16,1,51.429
let-it-be,16,2,52.286
let-it-be,16,3,53.143
let-it-be,16,4,54
let-it-be,17,1,54.857
let-it-be,17,2,55.714
let-it-be,17,3,56.571
let-it-be,17,4,57.429
let-it-be,18,1,58.286
let-it-be,18,2,59.143
let-it-be,18,3,60
let-it-be,18,4,60.857
let-it-be,19,1,61.714
let-it-be,19,2,62.571
let-it-be,19,3,63.429
let-it-be,19,4,64.286
let-it-be,20,1,65.143
let-it-be,20,2,66
let-it-be,20,3,66.857
let-it-be,20,4,67.714
let-it-be,21,1,68.571
let-it-be,21,2,69.429
let-it-be,21,3,70.286
let-it-be,21,4,71.143
let-it-be,22,1,72
let-it-be,22,2,72.857
let-it-be,22,3,73.714
let-it-be,22,4,74.571
let-it-be,23,1,75.429
let-it-be,23,2,76.286
let-it-be,23,3,77.143
let-it-be,23,4,78
let-it-be,24,1,78.857
let-it-be,24,2,79.714
let-it-be,24,3,80.571
let-it-be,24,4,81.429
let-it-be,25,1,82.286
let-it-be,25,2,83.143
let-it-be,25,3,84
let-it-be,25,4,84.857
let-it-be,26,1,85.714
let-it-be,26,2,86.571
let-it-be,26,3,87.429
let-it-be,26,4,88.286
let-it-be,27,1,89.143
let-it-be,27,2,90
let-it-be,27,3,90.857
let-it-be,27,4,91.714
let-it-be,28,1,92.571
let-it-be,28,2,93.429
let-it-be,28,3,94.286
let-it-be,28,4,95.143
let-it-be,29,1,96
let-it-be,29,2,96.857
let-it-be,29,3,97.714
let-it-be,29,4,98.571
let-it-be,30,1,99.429
let-it-be,30,2,100.286
let-it-be,30,3,101.143
let-it-be,30,4,102
let-it-be,31,1,102.857
let-it-be,31,2,103.714
let-it-be,31,3,104.571
let-it-be,31,4,105.429
let-it-be,32,1,106.286
let-it-be,32,2,107.143
let-it-be,32,3,108
let-it-be,32,4,108.857
let-it-be,33,1,109.714
let-it-be,33,2,110.571
let-it-be,33,3,111.429
let-it-be,33,4,112.286
let-it-be,34,1,113.143
let-it-be,34,2,114
let-it-be,34,3,114.857
let-it-be,34,4,115.714
let-it-be,35,1,116.571
let-it-be,35,2,117.429
let-it-be,35,3,118.286
let-it-be,35,4,119.143
let-it-be,36,1,120
let-it-be,36,2,120.857
let-it-be,36,3,121.714
let-it-be,36,4,122.571
let-it-be,37,1,123.429
let-it-be,37,2,124.286
let-it-be,37,3,125.143
let-it-be,37,4,126
let-it-be,38,1,126.857
let-it-be,38,2,127.714
let-it-be,38,3,128.571
let-it-be,38,4,129.429
let-it-be,39,1,130.286
let-it-be,39,2,131.143
let-it-be,39,3,132
let-it-be,39,4,132.857
let-it-be,40,1,133.714
